:START_ID,:END_ID,:TYPE,collection,coverageLevel,isActiveInNetwork
http://data.europa.eu/esco/skill/f5f9b6fe-0ff2-4c0b-887a-12702d8612ba,http://data.europa.eu/esco/skill/f5f9b6fe-0ff2-4c0b-887a-12702d8612ba,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f632251a-4078-4546-b19f-7ef528d08325,http://data.europa.eu/esco/skill/f632251a-4078-4546-b19f-7ef528d08325,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f6424ebb-8401-446b-9f7e-10d7c854da02,http://data.europa.eu/esco/skill/f6424ebb-8401-446b-9f7e-10d7c854da02,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f6868852-9bf6-4899-a5d6-5f9532fb877d,http://data.europa.eu/esco/skill/f6868852-9bf6-4899-a5d6-5f9532fb877d,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f68cd42c-1d67-4ca7-9b37-8f024763823d,http://data.europa.eu/esco/skill/f68cd42c-1d67-4ca7-9b37-8f024763823d,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f6d294f4-db62-4fc5-a7b8-778e5071c112,http://data.europa.eu/esco/skill/f6d294f4-db62-4fc5-a7b8-778e5071c112,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f6e32a5b-bd38-4dd2-87e5-24d56152bcc6,http://data.europa.eu/esco/skill/f6e32a5b-bd38-4dd2-87e5-24d56152bcc6,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f771d20c-815b-43e1-9355-b7f3f63a0b23,http://data.europa.eu/esco/skill/f771d20c-815b-43e1-9355-b7f3f63a0b23,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f7e051fc-8f7b-45b3-8911-8ffb9b951f4a,http://data.europa.eu/esco/skill/f7e051fc-8f7b-45b3-8911-8ffb9b951f4a,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f7e2eb04-3e50-4561-bce1-7e51a1fec308,http://data.europa.eu/esco/skill/f7e2eb04-3e50-4561-bce1-7e51a1fec308,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f84a433f-34f1-4083-b0a3-24802623509c,http://data.europa.eu/esco/skill/f84a433f-34f1-4083-b0a3-24802623509c,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f88002a8-6355-4d33-9496-285c166ff375,http://data.europa.eu/esco/skill/f88002a8-6355-4d33-9496-285c166ff375,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f8e7c608-a92d-4b61-b84f-e2453b0aa4a4,http://data.europa.eu/esco/skill/f8e7c608-a92d-4b61-b84f-e2453b0aa4a4,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f8f1f725-0105-41fa-9887-4df9e7a7af1e,http://data.europa.eu/esco/skill/f8f1f725-0105-41fa-9887-4df9e7a7af1e,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f9670490-8aa4-4540-b121-d440a8294aab,http://data.europa.eu/esco/skill/f9670490-8aa4-4540-b121-d440a8294aab,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f96f5aa5-6ed7-40dc-a431-68b0a09d6d4b,http://data.europa.eu/esco/skill/f96f5aa5-6ed7-40dc-a431-68b0a09d6d4b,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f9da1ca4-40f4-483a-92e6-0a0c6d078638,http://data.europa.eu/esco/skill/f9da1ca4-40f4-483a-92e6-0a0c6d078638,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/f9e788df-d68a-4f92-92c7-80e135fc35ff,http://data.europa.eu/esco/skill/f9e788df-d68a-4f92-92c7-80e135fc35ff,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fa3e5cec-703e-4d46-b3bb-e8a89540ab54,http://data.europa.eu/esco/skill/fa3e5cec-703e-4d46-b3bb-e8a89540ab54,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9,http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fae7e545-5114-43cc-8e83-178e2549ecb9,http://data.europa.eu/esco/skill/fae7e545-5114-43cc-8e83-178e2549ecb9,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fafe0b9d-dbd9-46bd-b770-26299539ce66,http://data.europa.eu/esco/skill/fafe0b9d-dbd9-46bd-b770-26299539ce66,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fb601189-afa9-4a7b-8430-21a906483072,http://data.europa.eu/esco/skill/fb601189-afa9-4a7b-8430-21a906483072,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fb7aee4d-f6c6-4a87-8e9d-8e542b3771f8,http://data.europa.eu/esco/skill/fb7aee4d-f6c6-4a87-8e9d-8e542b3771f8,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fb82ae25-b59f-43fd-aacf-a8308afbe85e,http://data.europa.eu/esco/skill/fb82ae25-b59f-43fd-aacf-a8308afbe85e,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fbafa41f-cd05-4109-a649-8b44d306d779,http://data.europa.eu/esco/skill/fbafa41f-cd05-4109-a649-8b44d306d779,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fbbcb9ab-4b95-4e57-a756-30d08b7da7a5,http://data.europa.eu/esco/skill/fbbcb9ab-4b95-4e57-a756-30d08b7da7a5,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fc1fa8eb-a7fd-481c-b3b3-5fc45b3d1e97,http://data.europa.eu/esco/skill/fc1fa8eb-a7fd-481c-b3b3-5fc45b3d1e97,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fc2f1d4f-a46f-471e-a618-cbd4d0496a53,http://data.europa.eu/esco/skill/fc2f1d4f-a46f-471e-a618-cbd4d0496a53,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fc461d64-ef74-43d5-8fc1-e1d1943e5bc5,http://data.europa.eu/esco/skill/fc461d64-ef74-43d5-8fc1-e1d1943e5bc5,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fc5818b4-66f9-498b-a1bc-ff651db2af68,http://data.europa.eu/esco/skill/fc5818b4-66f9-498b-a1bc-ff651db2af68,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fc6cddab-c9ce-4ce6-83ac-32b6854dd6da,http://data.europa.eu/esco/skill/fc6cddab-c9ce-4ce6-83ac-32b6854dd6da,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fc72d86f-7e69-4bf8-b407-23303a798a0b,http://data.europa.eu/esco/skill/fc72d86f-7e69-4bf8-b407-23303a798a0b,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fc94266b-322d-4f1d-87a0-03f999e72344,http://data.europa.eu/esco/skill/fc94266b-322d-4f1d-87a0-03f999e72344,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fcb5e5c1-69b4-46d7-b9e6-328a5381dd89,http://data.europa.eu/esco/skill/fcb5e5c1-69b4-46d7-b9e6-328a5381dd89,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fcbb3a90-cdde-49ff-9ecc-8e2c0a6dfca2,http://data.europa.eu/esco/skill/fcbb3a90-cdde-49ff-9ecc-8e2c0a6dfca2,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fda917eb-0d6a-4371-8c93-2a10bf950966,http://data.europa.eu/esco/skill/fda917eb-0d6a-4371-8c93-2a10bf950966,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fdc388ba-c8f4-4455-a55f-ffdf29b05f5f,http://data.europa.eu/esco/skill/fdc388ba-c8f4-4455-a55f-ffdf29b05f5f,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fdf15b35-9028-4acb-bfd2-43f00a015cd9,http://data.europa.eu/esco/skill/fdf15b35-9028-4acb-bfd2-43f00a015cd9,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fdfa3dcb-b8f0-454f-a659-64c66dc6b6a2,http://data.europa.eu/esco/skill/fdfa3dcb-b8f0-454f-a659-64c66dc6b6a2,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fe1c2b32-7fe9-4668-affa-07ff658a68cf,http://data.europa.eu/esco/skill/fe1c2b32-7fe9-4668-affa-07ff658a68cf,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fe4a9fb8-2963-4b23-8a18-e033197304f2,http://data.europa.eu/esco/skill/fe4a9fb8-2963-4b23-8a18-e033197304f2,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/feb717ff-fba6-4a91-aa10-ee11cf2da6b4,http://data.europa.eu/esco/skill/feb717ff-fba6-4a91-aa10-ee11cf2da6b4,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/febcc41e-bf0c-4733-a498-c2881c86ce88,http://data.europa.eu/esco/skill/febcc41e-bf0c-4733-a498-c2881c86ce88,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fef18610-c8ca-431b-9ca8-d3d0cdffde72,http://data.europa.eu/esco/skill/fef18610-c8ca-431b-9ca8-d3d0cdffde72,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/ff25cbf0-6978-4c4c-887e-d4b185410d74,http://data.europa.eu/esco/skill/ff25cbf0-6978-4c4c-887e-d4b185410d74,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/ff6904ef-36e7-4890-8fb1-8353b299f047,http://data.europa.eu/esco/skill/ff6904ef-36e7-4890-8fb1-8353b299f047,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/ffa1d58b-ba09-49bd-a982-e743b2237006,http://data.europa.eu/esco/skill/ffa1d58b-ba09-49bd-a982-e743b2237006,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/ffc1e455-ced2-4e67-bdb3-1c50f9683859,http://data.europa.eu/esco/skill/ffc1e455-ced2-4e67-bdb3-1c50f9683859,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/ffdd5e53-7191-4043-ae0e-eea1bb077080,http://data.europa.eu/esco/skill/ffdd5e53-7191-4043-ae0e-eea1bb077080,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/fff0e2cd-d0bd-4b02-9daf-158b79d9688a,http://data.europa.eu/esco/skill/fff0e2cd-d0bd-4b02-9daf-158b79d9688a,IN_COLLECTION,Digital,high,True
http://data.europa.eu/esco/skill/001d46db-035e-4b92-83a3-ed8771e0c123,http://data.europa.eu/esco/skill/001d46db-035e-4b92-83a3-ed8771e0c123,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c,http://data.europa.eu/esco/skill/0037c821-2898-4919-b96e-7ed1cd89554c,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0058526a-11e9-40a1-ab33-7c5ffdf5da05,http://data.europa.eu/esco/skill/0058526a-11e9-40a1-ab33-7c5ffdf5da05,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/00735755-adc6-4ea0-b034-b8caff339c9f,http://data.europa.eu/esco/skill/00735755-adc6-4ea0-b034-b8caff339c9f,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0082c13b-5866-4542-bc4f-722a4ae9530e,http://data.europa.eu/esco/skill/0082c13b-5866-4542-bc4f-722a4ae9530e,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/013a64b9-5e74-4f7f-af5b-9ec76715238b,http://data.europa.eu/esco/skill/013a64b9-5e74-4f7f-af5b-9ec76715238b,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0171653e-c8e9-4c24-bb86-a4b6fe038f25,http://data.europa.eu/esco/skill/0171653e-c8e9-4c24-bb86-a4b6fe038f25,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/01895f13-1989-4756-80d6-9b9ee19ddb32,http://data.europa.eu/esco/skill/01895f13-1989-4756-80d6-9b9ee19ddb32,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/02619401-8e21-46e5-8f19-204747fd755d,http://data.europa.eu/esco/skill/02619401-8e21-46e5-8f19-204747fd755d,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/02e235f4-a30a-412a-a06e-1c471ad28678,http://data.europa.eu/esco/skill/02e235f4-a30a-412a-a06e-1c471ad28678,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/032867c3-3c53-42ad-aabe-030eeb6292ab,http://data.europa.eu/esco/skill/032867c3-3c53-42ad-aabe-030eeb6292ab,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/03d93bf5-3c09-489c-a0d7-a895b068041a,http://data.europa.eu/esco/skill/03d93bf5-3c09-489c-a0d7-a895b068041a,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/04012dd1-478d-4eec-9951-dd623bfe86ca,http://data.europa.eu/esco/skill/04012dd1-478d-4eec-9951-dd623bfe86ca,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/052b829c-67c5-466f-9300-0e0b001a68ef,http://data.europa.eu/esco/skill/052b829c-67c5-466f-9300-0e0b001a68ef,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0562cd60-cd92-47c3-bc63-30a55c5ca4fe,http://data.europa.eu/esco/skill/0562cd60-cd92-47c3-bc63-30a55c5ca4fe,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/05e5e14f-ffa6-4106-b311-c6335ccc2bd2,http://data.europa.eu/esco/skill/05e5e14f-ffa6-4106-b311-c6335ccc2bd2,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0625e737-2b29-4835-ac28-aeec4a8dc0f2,http://data.europa.eu/esco/skill/0625e737-2b29-4835-ac28-aeec4a8dc0f2,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/062ec888-7fd2-4b1e-860e-4cdcc9503ab3,http://data.europa.eu/esco/skill/062ec888-7fd2-4b1e-860e-4cdcc9503ab3,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/06a4004d-ee47-44ff-ae2f-a038ba0c0256,http://data.europa.eu/esco/skill/06a4004d-ee47-44ff-ae2f-a038ba0c0256,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/072f35a1-98e7-4a6c-9a19-474ace5644da,http://data.europa.eu/esco/skill/072f35a1-98e7-4a6c-9a19-474ace5644da,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/078e6210-224d-4331-9c8e-f881259b6bb0,http://data.europa.eu/esco/skill/078e6210-224d-4331-9c8e-f881259b6bb0,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/07c29939-d5fe-4f7f-8546-f1d02fd352db,http://data.europa.eu/esco/skill/07c29939-d5fe-4f7f-8546-f1d02fd352db,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/07ec6866-d283-46a6-991c-e8ce0c6fc159,http://data.europa.eu/esco/skill/07ec6866-d283-46a6-991c-e8ce0c6fc159,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/081d7679-5070-4777-bece-a28c49f15636,http://data.europa.eu/esco/skill/081d7679-5070-4777-bece-a28c49f15636,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d,http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/08a5f6dd-d3dd-4371-9919-6d730f34499c,http://data.europa.eu/esco/skill/08a5f6dd-d3dd-4371-9919-6d730f34499c,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/09c28e46-712a-4c11-a4ae-67ae554ea940,http://data.europa.eu/esco/skill/09c28e46-712a-4c11-a4ae-67ae554ea940,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0aabb61b-5382-490a-bf44-375858f9cd3e,http://data.europa.eu/esco/skill/0aabb61b-5382-490a-bf44-375858f9cd3e,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0ad6d5e8-593f-4191-843c-439b23a468ca,http://data.europa.eu/esco/skill/0ad6d5e8-593f-4191-843c-439b23a468ca,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0b4f100c-813d-4eec-8aa5-4227bb98c635,http://data.europa.eu/esco/skill/0b4f100c-813d-4eec-8aa5-4227bb98c635,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0bca9840-478a-40fd-a6c3-c8cc923add98,http://data.europa.eu/esco/skill/0bca9840-478a-40fd-a6c3-c8cc923add98,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0cf3117a-c627-48e0-8d55-65b0f4557ae5,http://data.europa.eu/esco/skill/0cf3117a-c627-48e0-8d55-65b0f4557ae5,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0d0fe364-462d-48dd-b54b-e972e2bdecb1,http://data.europa.eu/esco/skill/0d0fe364-462d-48dd-b54b-e972e2bdecb1,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c,http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0d7f5ea2-dee7-4d6f-9f1d-93772148e6f8,http://data.europa.eu/esco/skill/0d7f5ea2-dee7-4d6f-9f1d-93772148e6f8,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0e0b8991-4b24-4bb8-9113-df3ce43c1ff9,http://data.europa.eu/esco/skill/0e0b8991-4b24-4bb8-9113-df3ce43c1ff9,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0e628dde-8d1b-4a1d-b973-a349fe1725c8,http://data.europa.eu/esco/skill/0e628dde-8d1b-4a1d-b973-a349fe1725c8,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0e78d9c9-7c3c-4c5c-82cb-205c16edbcb8,http://data.europa.eu/esco/skill/0e78d9c9-7c3c-4c5c-82cb-205c16edbcb8,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0e81fcff-2fb5-4c87-afc2-49b5e5d9db50,http://data.europa.eu/esco/skill/0e81fcff-2fb5-4c87-afc2-49b5e5d9db50,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/0f4cc60e-820e-439d-8810-31a2cc27ada6,http://data.europa.eu/esco/skill/0f4cc60e-820e-439d-8810-31a2cc27ada6,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/101e6f4c-c892-4812-9e2c-f2b888771bb3,http://data.europa.eu/esco/skill/101e6f4c-c892-4812-9e2c-f2b888771bb3,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb,http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/108320f7-c8a1-4386-aed9-91054ab05619,http://data.europa.eu/esco/skill/108320f7-c8a1-4386-aed9-91054ab05619,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/10ff3d22-1f29-48bc-98e4-63fc61c78034,http://data.europa.eu/esco/skill/10ff3d22-1f29-48bc-98e4-63fc61c78034,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/111b9dad-b2e0-4b55-8d0f-2e41cb435f64,http://data.europa.eu/esco/skill/111b9dad-b2e0-4b55-8d0f-2e41cb435f64,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/114a79ef-1e62-475b-a862-954f5b4cca20,http://data.europa.eu/esco/skill/114a79ef-1e62-475b-a862-954f5b4cca20,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/118796d8-28a3-4865-bcd0-d037f4abcc0f,http://data.europa.eu/esco/skill/118796d8-28a3-4865-bcd0-d037f4abcc0f,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/128f318e-1bc8-4921-821f-b0aad1d98922,http://data.europa.eu/esco/skill/128f318e-1bc8-4921-821f-b0aad1d98922,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/12d7ea6f-ec1f-4f9a-a50b-8e2e9693f068,http://data.europa.eu/esco/skill/12d7ea6f-ec1f-4f9a-a50b-8e2e9693f068,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1565b401-1754-4b07-8f1a-eb5869e64d95,http://data.europa.eu/esco/skill/1565b401-1754-4b07-8f1a-eb5869e64d95,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/15c522eb-cd6d-4b00-9d95-db20c0f8df88,http://data.europa.eu/esco/skill/15c522eb-cd6d-4b00-9d95-db20c0f8df88,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/17446f6d-d8b0-4945-a37b-9ad0dfc9f3e8,http://data.europa.eu/esco/skill/17446f6d-d8b0-4945-a37b-9ad0dfc9f3e8,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8,http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/186da517-9a3e-41cd-9158-4001e3694459,http://data.europa.eu/esco/skill/186da517-9a3e-41cd-9158-4001e3694459,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/189777b9-6e95-4f76-b8db-f8e0f0477bc6,http://data.europa.eu/esco/skill/189777b9-6e95-4f76-b8db-f8e0f0477bc6,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/18d3f89a-6ac5-4ca6-bf93-0baec4e13bcd,http://data.europa.eu/esco/skill/18d3f89a-6ac5-4ca6-bf93-0baec4e13bcd,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/192f3ca9-2232-40d0-b241-387966ce2de8,http://data.europa.eu/esco/skill/192f3ca9-2232-40d0-b241-387966ce2de8,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1a09db78-cbcf-428a-a23c-5c3f3951cc4c,http://data.europa.eu/esco/skill/1a09db78-cbcf-428a-a23c-5c3f3951cc4c,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b,http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1ab1449d-5b65-458b-b115-f5283a52da8e,http://data.europa.eu/esco/skill/1ab1449d-5b65-458b-b115-f5283a52da8e,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1b270383-b30c-4092-a9ed-b1637ecf2b79,http://data.europa.eu/esco/skill/1b270383-b30c-4092-a9ed-b1637ecf2b79,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1b644187-7c16-4685-bc80-fe1279492dea,http://data.europa.eu/esco/skill/1b644187-7c16-4685-bc80-fe1279492dea,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1b718a43-4295-44cc-9530-78323bbeb663,http://data.europa.eu/esco/skill/1b718a43-4295-44cc-9530-78323bbeb663,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1b73b2a7-aefc-49ef-8b30-b90ca7429984,http://data.europa.eu/esco/skill/1b73b2a7-aefc-49ef-8b30-b90ca7429984,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1b94ad6c-c54d-4bdd-858d-81ebef51c5a4,http://data.europa.eu/esco/skill/1b94ad6c-c54d-4bdd-858d-81ebef51c5a4,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1c4fa8a3-7f7e-4c63-a36c-89e4321774d6,http://data.europa.eu/esco/skill/1c4fa8a3-7f7e-4c63-a36c-89e4321774d6,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1c8a92d4-18b9-4279-898c-ad89233bb511,http://data.europa.eu/esco/skill/1c8a92d4-18b9-4279-898c-ad89233bb511,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1c9bb265-6ff7-428e-9a72-9c8df75178b8,http://data.europa.eu/esco/skill/1c9bb265-6ff7-428e-9a72-9c8df75178b8,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1cf20c3c-027e-45f4-bad1-c91b98726d28,http://data.europa.eu/esco/skill/1cf20c3c-027e-45f4-bad1-c91b98726d28,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1d4ddf05-510a-424a-85d3-2305558665c5,http://data.europa.eu/esco/skill/1d4ddf05-510a-424a-85d3-2305558665c5,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1de91358-6ad3-4513-b975-396c61cf8858,http://data.europa.eu/esco/skill/1de91358-6ad3-4513-b975-396c61cf8858,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1e2e8415-0a45-466b-ba7b-25c0e72538c1,http://data.europa.eu/esco/skill/1e2e8415-0a45-466b-ba7b-25c0e72538c1,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35,http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35,IN_COLLECTION,Green,high,True
http://data.europa.eu/esco/skill/1ead478f-4e9d-4aa7-a728-823fc1e894f5,http://data.europa.eu/esco/skill/1ead478f-4e9d-4aa7-a728-823fc1e894f5,IN_COLLECTION,Green,high,True
