uri:ID,:LABEL,preferredLabel,description,skillType,reuseLevel,status,collection,coverageLevel,code
http://data.europa.eu/esco/skill/c0133edf-845a-47bf-968b-bd4a5bd03bbf,GreenSkill,use aquacultural heating equipment,"Operate water heating and pump equipment as appropriate such as electrical heaters, heat exchangers, heat pumps, and solar pumps.",skill/competence,sector-specific,released,Green,high,GRN_c0133edf-845a-47bf-968b-bd4a5bd03bbf
http://data.europa.eu/esco/skill/c0ccbd15-36f3-4515-ae0b-b4062d225ee2,GreenSkill,abide by regulations on banned materials,"Comply with regulations banning heavy metals in solder, flame retardants in plastics, and phthalate plasticisers in plastics and wiring harness insulations, under EU RoHS/WEEE Directives and China RoHS legislation.",skill/competence,sector-specific,released,Green,high,GRN_c0ccbd15-36f3-4515-ae0b-b4062d225ee2
http://data.europa.eu/esco/skill/c1de3963-05eb-4e45-8496-58156a345fb1,GreenSkill,shift energy demands,Accommodate a temporary shutdown of electric power generation systems by shifting energy demands. The goal is to limit power disruptions for customers while a certain problem is identified and dealt with.,skill/competence,sector-specific,released,Green,high,GRN_c1de3963-05eb-4e45-8496-58156a345fb1
http://data.europa.eu/esco/skill/c214d86e-fbb8-45c0-87d4-f2cefc954057,GreenSkill,select sustainable technologies in design,"Produce a holistic design, which includes passive measures that are complemented by active technologies in a sensible way.",skill/competence,sector-specific,released,Green,high,GRN_c214d86e-fbb8-45c0-87d4-f2cefc954057
http://data.europa.eu/esco/skill/c291df22-0d6b-4cea-8feb-11c350a33081,GreenSkill,monitor radiation levels,"Use measuring and testing equipment and techniques to identify the levels of radiation or radioactive substances in order to control exposure and minimise health, safety, and environmental risks.",skill/competence,cross-sector,released,Green,high,GRN_c291df22-0d6b-4cea-8feb-11c350a33081
http://data.europa.eu/esco/skill/c29fed5c-f03b-4389-b110-29b6db00cd01,GreenSkill,dispose non-food waste within the food industry,Dispose non-food waste within the food industry applying environmentally accepted procedures to dispose it.,skill/competence,sector-specific,released,Green,high,GRN_c29fed5c-f03b-4389-b110-29b6db00cd01
http://data.europa.eu/esco/skill/c3108ed8-de97-41fc-9ff7-8c028e662734,GreenSkill,biotechnology in aquaculture,Biotechnology and polymerase chain reactions for studies in sustainable aquaculture production methods.,knowledge,cross-sector,released,Green,high,GRN_c3108ed8-de97-41fc-9ff7-8c028e662734
http://data.europa.eu/esco/skill/c345ad5f-6b37-4861-98b2-769d819309a0,GreenSkill,animal biology,"The structure, evolution and classification of animals and how they interact with their ecosystems.",knowledge,cross-sector,released,Green,high,GRN_c345ad5f-6b37-4861-98b2-769d819309a0
http://data.europa.eu/esco/skill/c36dc79e-3414-4283-a85d-f664a523837f,GreenSkill,educate the public about wildlife,Speak with groups of adults and children to teach them how to enjoy the forest without harming it or themselves. Speak in schools or with specific youth groups if called upon. Develop and teach programs related to nature conservation.,skill/competence,cross-sector,released,Green,high,GRN_c36dc79e-3414-4283-a85d-f664a523837f
http://data.europa.eu/esco/skill/c3ac5c4c-b4b9-4842-b871-43e12cfc0442,GreenSkill,green building practices,"The practices involved in the design and creation of building structures in an environmentally responsible, cost effective and resource-effective way. Green building practices such as using eco-friendly construction materials complement classical building practices seeking a sustainable and high-performance building life cycle.",knowledge,sector-specific,released,Green,high,GRN_c3ac5c4c-b4b9-4842-b871-43e12cfc0442
http://data.europa.eu/esco/skill/c3bb5700-a94d-407a-8cd0-147727378f25,GreenSkill,urban pollution implications,"Collection of pollutants created by cities and its effects on air, water and ground the entire environment. 
 
 
 ",knowledge,sector-specific,released,Green,high,GRN_c3bb5700-a94d-407a-8cd0-147727378f25
http://data.europa.eu/esco/skill/c4867766-50f8-489e-98d7-262da5589c0a,GreenSkill,solar products,"The varieties and key features of solar products such as solar panels, solar water heaters or solar-powered chargers. Moreover, the knowledge of their functionalities, components and legal requirements. ",knowledge,cross-sector,released,Green,high,GRN_c4867766-50f8-489e-98d7-262da5589c0a
http://data.europa.eu/esco/skill/c49eb4a4-7b5f-44e6-b346-7153879ac86b,GreenSkill,industrial heating systems,"Heating systems fuelled by gas, wood, oil, biomass, solar power, and other reneable energy sources and their energy saving principles, applicable specifically to industrial buildings and facilities.",knowledge,cross-sector,released,Green,high,GRN_c49eb4a4-7b5f-44e6-b346-7153879ac86b
http://data.europa.eu/esco/skill/c4b03a17-a93e-4a8e-9846-4c4d469d4001,GreenSkill,agroecology,The study and application of ecological and agronomic concepts and principles to agricultural production systems.,knowledge,sector-specific,released,Green,high,GRN_c4b03a17-a93e-4a8e-9846-4c4d469d4001
http://data.europa.eu/esco/skill/c4ba12d1-4698-42fa-8abb-789462ea2586,GreenSkill,protect the environment from the impact of the digital technologies,Be aware of the environmental impact of digital technologies and their use.,skill/competence,occupation-specific,released,Green,high,GRN_c4ba12d1-4698-42fa-8abb-789462ea2586
http://data.europa.eu/esco/skill/c4e9f0d0-bbdd-42d7-83a5-2c131f6d67c2,GreenSkill,develop energy policy,Develop and maintain an organisation's strategy regarding its energy performance.,skill/competence,sector-specific,released,Green,high,GRN_c4e9f0d0-bbdd-42d7-83a5-2c131f6d67c2
http://data.europa.eu/esco/skill/c4f97536-866b-4a4f-b91d-da07809ef2d8,GreenSkill,execute feasibility study on hydrogen,"Perform the evaluation and assessment of the use of hydrogen as an alternative fuel. Compare costs, technologies and available sources to produce, transport and store hydrogen. Take into account the environmental impact to support the process of decision making.",skill/competence,sector-specific,released,Green,high,GRN_c4f97536-866b-4a4f-b91d-da07809ef2d8
http://data.europa.eu/esco/skill/c5320743-60f2-40dc-bc13-337cc3834892,GreenSkill,study groundwater,"Prepare and conduct field studies in order to determine groundwater quality. Analyse and interpret maps, models and geographical data. Compose a picture of area groundwater and land contamination. File reports on issues with landfill groundwater, e.g. area pollution caused by coal combustion products.",skill/competence,sector-specific,released,Green,high,GRN_c5320743-60f2-40dc-bc13-337cc3834892
http://data.europa.eu/esco/skill/c565e722-0e14-4f57-99ff-267dd9ea2510,GreenSkill,collaborate on international energy projects,"Provide expertise with regard to energy saving and energy efficiency for the realisation of international projects, including projects in the field of development cooperation.",skill/competence,sector-specific,released,Green,high,GRN_c565e722-0e14-4f57-99ff-267dd9ea2510
http://data.europa.eu/esco/skill/c582dd36-a83d-4d61-b87a-364b84950a3f,GreenSkill,install recycling containers,"Take care of the installation of containers for recyclable waste, such as cardboard paper, glass bottles and clothing, in the appropriate places.",skill/competence,sector-specific,released,Green,high,GRN_c582dd36-a83d-4d61-b87a-364b84950a3f
http://data.europa.eu/esco/skill/c5afeb33-4291-44c9-a89a-373185d0bfef,GreenSkill,"study the relationship between buildings, people and the environment","Understand the relationships and the interactions between people, buildings, and the environment in order to adapt architectural works to the human needs.",skill/competence,occupation-specific,released,Green,high,GRN_c5afeb33-4291-44c9-a89a-373185d0bfef
http://data.europa.eu/esco/skill/c65ac31c-fdaf-4e87-beca-8ed952c3aa35,GreenSkill,biogas energy,"Energy production for heating and potable hot water making use of biogas (the biogas is generated off-site), and its contribution to energy performance.",knowledge,sector-specific,released,Green,high,GRN_c65ac31c-fdaf-4e87-beca-8ed952c3aa35
http://data.europa.eu/esco/skill/c71e5209-dfb8-456d-a1ad-5ac657a92812,GreenSkill,use agronomic modelling,"Build and apply physical and mathematical formulae in order to study farmer's fertilisation, manage irrigation scheduling, define breeding targets, support cultivation choices in a given environment and evaluate the environmental performance of crop productions.",skill/competence,sector-specific,released,Green,high,GRN_c71e5209-dfb8-456d-a1ad-5ac657a92812
http://data.europa.eu/esco/skill/c76ea1b8-25a3-4084-a684-dcf10b7c880c,GreenSkill,ecopedagogy,An educational approach that promotes environmental awareness by integrating ecological and sustainability principles into teaching. It aims to increase social responsibility and end socio-environmental injustices.,knowledge,sector-specific,released,Green,high,GRN_c76ea1b8-25a3-4084-a684-dcf10b7c880c
http://data.europa.eu/esco/skill/c8195036-dab3-4d87-b83b-395a59b18a42,GreenSkill,make decisions regarding forestry management,Decide on issues regarding various aspects concerning the management of natural resources such as forests and woodland areas.,skill/competence,sector-specific,released,Green,high,GRN_c8195036-dab3-4d87-b83b-395a59b18a42
http://data.europa.eu/esco/skill/c89a3068-fe2d-404a-b505-eeeee71b3da0,GreenSkill,manage agritourism activities,"Manage staff for agri-tourism activities on the farm such as planning and promoting products and services, B&B services, small scale catering, agri-tourism activities and leisure or selling of small-scale local farm products. Train staff to carry out the different services according to the plan.",skill/competence,sector-specific,released,Green,high,GRN_c89a3068-fe2d-404a-b505-eeeee71b3da0
http://data.europa.eu/esco/skill/c8b4b02c-d9ce-4e24-ab43-5dd52c6dff48,GreenSkill,advise on carbon emissions reduction,"Give companies advice on reducing industry carbon emissions, identify incentives, and keep them to date with carbon emissions regulations and policies, as well as with innovative reduction methods. ",skill/competence,cross-sector,released,Green,high,GRN_c8b4b02c-d9ce-4e24-ab43-5dd52c6dff48
http://data.europa.eu/esco/skill/c9b97523-d520-4494-aa60-e3bc9ef0d8a4,GreenSkill,grind wasted plastic,Grind the wasted plastic into powder for further reuse.,skill/competence,sector-specific,released,Green,high,GRN_c9b97523-d520-4494-aa60-e3bc9ef0d8a4
http://data.europa.eu/esco/skill/ca2a7a85-43cf-43c0-b703-f18fed7dfba5,GreenSkill,husbandry and harvesting effects on aquatic resources,"The effects on aquatic resources, fish, mollusks and crustaceans of husbandry and harvesting activities.",knowledge,sector-specific,released,Green,high,GRN_ca2a7a85-43cf-43c0-b703-f18fed7dfba5
http://data.europa.eu/esco/skill/ca4ae285-244f-4321-83d6-b109bd1693bc,GreenSkill,follow recycling collection schedules,"Follow and apply waste collection schedules, handed out by the organisations who collect and process the materials for recycling, in order to optimise efficiency and service.",skill/competence,cross-sector,released,Green,high,GRN_ca4ae285-244f-4321-83d6-b109bd1693bc
http://data.europa.eu/esco/skill/cb21f7c2-6bf6-46b5-a638-ad494e95ffbf,GreenSkill,apply road transport environmental measures,Apply European Commission (EC) strategies to mitigate emission of CO²; enforce environmental measures to ensure that CO² emission reduction targets are met.,skill/competence,occupation-specific,released,Green,high,GRN_cb21f7c2-6bf6-46b5-a638-ad494e95ffbf
http://data.europa.eu/esco/skill/cc0a45a7-4883-4122-af11-7ca6c45a37c2,GreenSkill,design building envelope systems,"Design an envelope system as a part of complete building energy system, taking into account energy saving concepts.",skill/competence,sector-specific,released,Green,high,GRN_cc0a45a7-4883-4122-af11-7ca6c45a37c2
http://data.europa.eu/esco/skill/ce689fb5-2c21-4f96-a4b0-d02d4af35923,GreenSkill,design passive energy measures,"Design systems that achieve energy performance using passive measures (i.e. natural light and ventilation, control of solar gains), are less prone to failures and without maintenance costs and requirements. Complement passive measures with as few as necessary active measures.",skill/competence,sector-specific,released,Green,high,GRN_ce689fb5-2c21-4f96-a4b0-d02d4af35923
http://data.europa.eu/esco/skill/cf2005ee-c788-4283-81d9-b443dfdf2c2e,GreenSkill,types of wood,"Types of wood, such as birch, pine, poplar, mahogany, maple and tulipwood.",knowledge,cross-sector,released,Green,high,GRN_cf2005ee-c788-4283-81d9-b443dfdf2c2e
http://data.europa.eu/esco/skill/cfbe1cdb-1738-45a1-b442-75cbda1fff06,GreenSkill,mine dump design,Develop and implement safe and effective waste and dump management. Minimise the ecological footprint of the operation and follow legal requirements.,skill/competence,cross-sector,released,Green,high,GRN_cfbe1cdb-1738-45a1-b442-75cbda1fff06
http://data.europa.eu/esco/skill/cfccea88-0558-40d4-b896-56a1e7993e24,GreenSkill,climatology,The scientific field of study that deals with researching average weather conditions over a specified period of time and how they affected nature on Earth.,knowledge,cross-sector,released,Green,high,GRN_cfccea88-0558-40d4-b896-56a1e7993e24
http://data.europa.eu/esco/skill/d0fc1d32-c64d-4b53-923f-953f648715ab,GreenSkill,carpooling services,Services promoting shared car journeys in order to reduce travel costs and promote sustainability. These services should be provided through plug-in hybrid or zero emissions vehicles.,knowledge,occupation-specific,released,Green,high,GRN_d0fc1d32-c64d-4b53-923f-953f648715ab
http://data.europa.eu/esco/skill/d10030a4-f49c-4125-8646-6b091efe5089,GreenSkill,monitor the welfare of animals,"Monitor animals’ physical condition and behaviour and report any concerns or unexpected changes, including signs of health or ill-health, appearance, condition of the animals' accommodation, intake of food and water and environmental conditions.",skill/competence,cross-sector,released,Green,high,GRN_d10030a4-f49c-4125-8646-6b091efe5089
http://data.europa.eu/esco/skill/d13f1685-9848-4c9e-a40a-686ddb407858,GreenSkill,asbestos removal regulations,"The legislation and regulations surrounding the removal of asbestos contamination from buildings or structures, the safe removal of contaminated materials and the regulations to avoid and prevent contamination.",knowledge,cross-sector,released,Green,high,GRN_d13f1685-9848-4c9e-a40a-686ddb407858
http://data.europa.eu/esco/skill/d168d98c-b7bb-4b9a-b1dc-eac008af4df3,GreenSkill,implement biodiversity action plans,Promoting and implementing local and national biodiversity action plans in partnership with local/national statutory and voluntary organisations.,skill/competence,sector-specific,released,Green,high,GRN_d168d98c-b7bb-4b9a-b1dc-eac008af4df3
http://data.europa.eu/esco/skill/d1ee1caa-1956-48f6-a009-318204bf908e,GreenSkill,model groundwater,Model groundwater flow. Analyse groundwater temperature and characteristics. Identify geological formations and man-made influence.,skill/competence,occupation-specific,released,Green,high,GRN_d1ee1caa-1956-48f6-a009-318204bf908e
http://data.europa.eu/esco/skill/d1f73ae9-d348-4aac-b5d5-9b6d508401d3,GreenSkill,resource-efficient technologies,"Sustainable technologies which allow to produce more value using limited resources while reducing the impact on the environment, restraining the risks of scarcity.",knowledge,cross-sector,released,Green,high,GRN_d1f73ae9-d348-4aac-b5d5-9b6d508401d3
http://data.europa.eu/esco/skill/d2c3fe66-d01a-473e-a7b1-cb463a617f86,GreenSkill,hydrography,"The scientific discipline that studies and measures the physical features of bodies of water such as oceans, lakes and rivers. It studies the current situation for navigational purposes and predicts change over time.",knowledge,sector-specific,released,Green,high,GRN_d2c3fe66-d01a-473e-a7b1-cb463a617f86
http://data.europa.eu/esco/skill/d2c81ad1-2439-43cf-9c63-204187b8f771,GreenSkill,mitigate waste of resources,Evaluate and identify opportunities to use resources more efficiently with continuously striving to reduce waste of utilities.,skill/competence,cross-sector,released,Green,high,GRN_d2c81ad1-2439-43cf-9c63-204187b8f771
http://data.europa.eu/esco/skill/d2fd219f-5cb1-4f67-8db5-be6c5fc865c7,GreenSkill,operate hydrogen extraction equipment,Operate the equipment used in hydrogen extraction and processing.,skill/competence,cross-sector,released,Green,high,GRN_d2fd219f-5cb1-4f67-8db5-be6c5fc865c7
http://data.europa.eu/esco/skill/d3672a07-6a5b-49f4-bdd3-fcd539594556,GreenSkill,biodiesel,The vegetable oil or animal fat based diesel fuel made by lipids reacting with alcohols.,knowledge,occupation-specific,released,Green,high,GRN_d3672a07-6a5b-49f4-bdd3-fcd539594556
http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3,GreenSkill,manage environmental impact,"Implement measures to minimise the biological, chemical and physical impacts of mining activity on the environment.",skill/competence,cross-sector,released,Green,high,GRN_d3a8ef9c-8572-438c-91dc-010537070be3
http://data.europa.eu/esco/skill/d483ae95-5f25-4601-ba97-113bbb7a31b0,GreenSkill,monitor the farm environmental management plan,Identify environmental designations and directives that relate to a given farm and incorporate their requirements in to the farm planning process. Monitor the implementation of the farm environmental management plan and review timescales.,skill/competence,sector-specific,released,Green,high,GRN_d483ae95-5f25-4601-ba97-113bbb7a31b0
http://data.europa.eu/esco/skill/d53eab76-e8ff-4e28-af26-7e012951c763,GreenSkill,measure company's sustainability performance,"Keep track of sustainability indicators and analyse how well the company is doing in sustainability performance, in relation to the Sustainable Development Goals or the global standards for sustainability reporting.",skill/competence,cross-sector,released,Green,high,GRN_d53eab76-e8ff-4e28-af26-7e012951c763
http://data.europa.eu/esco/skill/d589970b-933d-4656-bcb6-a43b3cc67888,GreenSkill,monitor water quality,"Measure water quality: temperature, oxygen, salinity, pH, N2, NO2,NH4, CO2, turbidity, chlorophyll. Monitor microbiological water quality.",skill/competence,cross-sector,released,Green,high,GRN_d589970b-933d-4656-bcb6-a43b3cc67888
http://data.europa.eu/esco/skill/d7d39ebe-3960-4c8f-a504-19b441990cfa,GreenSkill,dispose prepared animal feeds waste,Dispose prepared animal feeds waste while striving to minimise the environmental impact of feed compositions. Follow the relevant legislation.,skill/competence,occupation-specific,released,Green,high,GRN_d7d39ebe-3960-4c8f-a504-19b441990cfa
http://data.europa.eu/esco/skill/d7d53919-5313-4f23-a701-d12f86c03a60,GreenSkill,use resource-efficient technologies in hospitality,"Implement technological improvements in hospitality establishments, as connectionless food steamers, pre-rinse spray valves and low flow sink taps, which optimise the water and energy consumption in dishwashing, cleaning and food preparation. ",skill/competence,sector-specific,released,Green,high,GRN_d7d53919-5313-4f23-a701-d12f86c03a60
http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041,GreenSkill,domotic systems,"Residential intelligent building installations for lighting, heating, security, etc that can be controlled remotely. Domotic systems aim at improving the quality of life inside houses and buildings, including enhancing the independence of people with disabilities and contributing to energy saving.",knowledge,sector-specific,released,Green,high,GRN_d81b58ba-52e4-45fa-9f7c-f59b87fa6041
http://data.europa.eu/esco/skill/d84326c9-a3d3-4e22-a6a1-1ad42a356f10,GreenSkill,sustainability consulting,The consulting approach that is used to help businesses to know more about their sustainability impact and implement strategies to become eco-friendly and efficient.,knowledge,sector-specific,released,Green,high,GRN_d84326c9-a3d3-4e22-a6a1-1ad42a356f10
http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,GreenSkill,manage environmental impact of operations,"Manage the interaction with and impact on the environment by companies. Identify and assess environmental impacts of the production process and related services, and regulate a reduction of the effects on the environment and on people. Organise action plans and monitor any indicators of improvement.",skill/competence,cross-sector,released,Green,high,GRN_d86babea-bf8b-4552-81a8-daf706066ad6
http://data.europa.eu/esco/skill/d96b6330-c73f-443f-9048-702b2226f62b,GreenSkill,treat contaminated water,Treat contaminated water using a variety of techniques such as lagoons and reed beds.,skill/competence,sector-specific,released,Green,high,GRN_d96b6330-c73f-443f-9048-702b2226f62b
http://data.europa.eu/esco/skill/d9beab8e-1bd0-42a3-bf3e-58a8f647ad96,GreenSkill,install water purity mechanism,Install different types of mechanisms that prevent impurities from getting into the recovered water. Install micron filters and membranes to filter out debris and prevent mosquitoes from entering the water supply. Place ball mechanisms to filter out the first flush from rooftop rainwater.,skill/competence,sector-specific,released,Green,high,GRN_d9beab8e-1bd0-42a3-bf3e-58a8f647ad96
http://data.europa.eu/esco/skill/d9d3eb78-a7c6-4076-9e19-df225af2ec62,GreenSkill,manage recycling program budget,Manage the annual recycling program and respective budget of an organisation.,skill/competence,cross-sector,released,Green,high,GRN_d9d3eb78-a7c6-4076-9e19-df225af2ec62
http://data.europa.eu/esco/skill/da896663-08b3-409d-aa3d-31f39a8e8d2b,GreenSkill,perform a feasibility study on biomass systems,"Perform the evaluation and assessment of the potential of a biomass installation. Realise a standardised study to determine the costs, restrictions, and available components and conduct research to support the process of decision making.",skill/competence,sector-specific,released,Green,high,GRN_da896663-08b3-409d-aa3d-31f39a8e8d2b
http://data.europa.eu/esco/skill/dacaebb5-5d85-4f3e-9adb-7c82b4f53189,GreenSkill,dispose food waste,Dispose or collect food waste with the purpose of recycling or throwing away from the production process. Follow established procedures for their disposal taking care of the environment and the safety matters according to legislations.,skill/competence,sector-specific,released,Green,high,GRN_dacaebb5-5d85-4f3e-9adb-7c82b4f53189
http://data.europa.eu/esco/skill/dada8e80-2a53-41bf-9eac-f8c1f9971bed,GreenSkill,sustainable building materials,"The types of building material which minimize the negative impact of the building on the external environment, throughout their whole life cycle.",knowledge,sector-specific,released,Green,high,GRN_dada8e80-2a53-41bf-9eac-f8c1f9971bed
http://data.europa.eu/esco/skill/dbbe485f-b9c2-42df-ba1c-144a2ecfb119,GreenSkill,evaluate potential aquaculture conflicts,Assess potential conflicts with other interested parties with regard to environmental impacts of aquaculture and conflicts of interest with other coastal zone users.,skill/competence,occupation-specific,released,Green,high,GRN_dbbe485f-b9c2-42df-ba1c-144a2ecfb119
http://data.europa.eu/esco/skill/dbe63ddf-76f8-4177-a482-fee995a57b77,GreenSkill,integrated pest management,An integrated approach to the prevention and/or suppression of organisms harmful to plants that aims to keep the use of pesticides and other forms of intervention only to levels that are economically and ecologically justified and which reduce or minimise risks for the human health and the environment.,knowledge,sector-specific,released,Green,high,GRN_dbe63ddf-76f8-4177-a482-fee995a57b77
http://data.europa.eu/esco/skill/dbef5042-4b99-4e6f-b2ed-1d33b07b3ed6,GreenSkill,advise on sustainability solutions,"Advise companies on solutions to develop sustainable production processes, improve material efficiency and reuse and reduce carbon footprint.",skill/competence,cross-sector,released,Green,high,GRN_dbef5042-4b99-4e6f-b2ed-1d33b07b3ed6
http://data.europa.eu/esco/skill/dd5451c6-a006-4218-bf94-348d81bed42f,GreenSkill,conservation agriculture,"The techniques, methods and principles that promote a sustainable use of land and soil in crop production. It is based on the three principles of permanent soil cover, minimum soil disturbance, and diversification of plant species.",knowledge,sector-specific,released,Green,high,GRN_dd5451c6-a006-4218-bf94-348d81bed42f
http://data.europa.eu/esco/skill/dda745dd-b8d6-45d8-8c74-e05495ce90f5,GreenSkill,sustainable development goals ,The list of 17 global goals set by the United Nations General Assembly and designed as a strategy to achieve a better and more sustainable future for all.,knowledge,cross-sector,released,Green,high,GRN_dda745dd-b8d6-45d8-8c74-e05495ce90f5
http://data.europa.eu/esco/skill/ddbf25f1-b91a-4083-9ef1-cc113a46e4c0,GreenSkill,ecosystems,The characteristics of the system where living organisms co-habitate and interact with non-living elements.,knowledge,cross-sector,released,Green,high,GRN_ddbf25f1-b91a-4083-9ef1-cc113a46e4c0
http://data.europa.eu/esco/skill/ddce2912-bc0f-4a47-aa2b-c1de48bc4b44,GreenSkill,energy conservation,"The practice of reducing energy consumption and using fewer energy services. As a sustainable process, energy conservation is done by replacing used energy with alternative sources, using more efficient energy products, or refraining from particular energy products or services to conserve it. ",knowledge,cross-sector,released,Green,high,GRN_ddce2912-bc0f-4a47-aa2b-c1de48bc4b44
http://data.europa.eu/esco/skill/de131ede-cbfe-4e34-aff4-96f16831c3c4,GreenSkill,report pollution incidents,"When an incident causes pollution, examine the extent of the damage and what the consequences could be and report it relevant institution following pollution reporting procedures.",skill/competence,sector-specific,released,Green,high,GRN_de131ede-cbfe-4e34-aff4-96f16831c3c4
http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728,GreenSkill,distribution of heating cooling and hot water,"The design principles of water distribution systems for heating, cooling and domestic hot water and the relation with insulation, energy saving by optimal hydraulic design. The nature of energy loss in these systems caused by heat transfer, pressure loss (resistance of tubes and valves) and electrical power for pumps and valves.",knowledge,sector-specific,released,Green,high,GRN_debd4fe7-58c9-499e-8a7e-b42984afe728
http://data.europa.eu/esco/skill/df0690fb-070b-4d63-9043-a65f18044787,GreenSkill,agritourism,Aspects of agritourism involving agriculturally based activities to bring visitors to a farm.,knowledge,cross-sector,released,Green,high,GRN_df0690fb-070b-4d63-9043-a65f18044787
http://data.europa.eu/esco/skill/df179770-1c8d-4673-a270-481b7e4e6010,GreenSkill,design a mini wind power system,"Design the mini wind power system, including batteries and power inverters, in coherence with other power supply sources, and the construction strength for placing mini turbine.",skill/competence,sector-specific,released,Green,high,GRN_df179770-1c8d-4673-a270-481b7e4e6010
http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438,GreenSkill,develop food waste reduction strategies,"Develop policies such as staff meal or food redistribution to reduce, reuse and recycle food waste where possible. This includes reviewing purchasing policies to identify areas for reducing food waste, e.g., quantities and quality of food products.",skill/competence,cross-sector,released,Green,high,GRN_dff0087d-25e4-40bf-979e-32fdf2445438
http://data.europa.eu/esco/skill/e0475631-c151-4413-829c-cb5c76b83271,GreenSkill,measure sustainability of tourism activities,"Collect information, monitor and assess the impact of tourism on the environment, including on protected areas, on local cultural heritage and biodiversity, in an effort to reduce the carbon footprint of activities in the industry. It includes running surveys about visitors and measuring any compensation required for offsetting damages.",skill/competence,sector-specific,released,Green,high,GRN_e0475631-c151-4413-829c-cb5c76b83271
http://data.europa.eu/esco/skill/e16fca1b-b3e2-4823-bba1-7c755c1caf58,GreenSkill,advise on nitrate pollution,Advise on the impact and consequences of pollution (including land pollution due to fertilisers) caused by nitrous oxide emissions which contribute to depletion of the ozone layer and suggest solutions to mitigate such actions.,skill/competence,sector-specific,released,Green,high,GRN_e16fca1b-b3e2-4823-bba1-7c755c1caf58
http://data.europa.eu/esco/skill/e1da04bb-4de8-4d17-af8a-75ea893fe36a,GreenSkill,promote responsible consumer behaviour,"Promote policies, actions and education programmes that encourage healthy lifestyles and proactive participation in sustainable consumption, and that lead to changes in consumers' attitudes, shopping habits and expectations.",skill/competence,occupation-specific,released,Green,high,GRN_e1da04bb-4de8-4d17-af8a-75ea893fe36a
http://data.europa.eu/esco/skill/e2028206-3060-4e81-8350-77baefabefde,GreenSkill,oversee wetlands in project development,Oversee and respond proactively to the challenges posed by wetlands in the development of projects. Strive to care for and conserve wetlands while finding the most environmentally cost efficient solutions for the development of infrastructure projects.,skill/competence,cross-sector,released,Green,high,GRN_e2028206-3060-4e81-8350-77baefabefde
http://data.europa.eu/esco/skill/e2bb641f-f647-4229-a48e-9a5ef3526c23,GreenSkill,ensure the safety of endangered species and protected areas,"Ensure that projects do not adversely affect migratory birds, rare or endangered animal species, critical habitat or environmentally protected areas.",skill/competence,sector-specific,released,Green,high,GRN_e2bb641f-f647-4229-a48e-9a5ef3526c23
http://data.europa.eu/esco/skill/e361af91-3e68-4e59-b0e2-bca0ffb416fa,GreenSkill,marine energy,"The energy generated from the natural movement of water such as ocean waves, tides, currents as well as from water temperature differences as thermal energy of deep cold water. Moreover, it is harnessed as a renewable power source. ",knowledge,sector-specific,released,Green,high,GRN_e361af91-3e68-4e59-b0e2-bca0ffb416fa
http://data.europa.eu/esco/skill/e381f278-7218-4f30-a7b6-34dc3eb7e4a8,GreenSkill,reforestation,"Methods for the recovery of deforested areas to reverse the destruction of forests and regreen an important number of hectares. Strategies as planting new trees, protecting ecosystems from destruction or sowing seeds are part of these reforestation methods.",knowledge,sector-specific,released,Green,high,GRN_e381f278-7218-4f30-a7b6-34dc3eb7e4a8
http://data.europa.eu/esco/skill/e3f2c37f-e484-4b4c-ad82-f565a2b98f89,GreenSkill,environmental management monitors,The hardware and equipment suitable for measurement and live monitoring of environmental parameters.,knowledge,sector-specific,released,Green,high,GRN_e3f2c37f-e484-4b4c-ad82-f565a2b98f89
http://data.europa.eu/esco/skill/e3fcd642-5f9c-48ee-be58-258dd895d281,GreenSkill,collect biological data,"Collect biological specimens, record and summarise biological data for use in technical studies, developing environmental management plans and biological products.",skill/competence,cross-sector,released,Green,high,GRN_e3fcd642-5f9c-48ee-be58-258dd895d281
http://data.europa.eu/esco/skill/e45507ff-c1e2-4e0c-92fb-b6c0e6cb6245,GreenSkill,photovoltaic systems,"Systems that convert a renewable source as the sun into electrical energy. Based in the energy conversion chain, photovoltaic systems could be divided into three types: grid direct PV systems, grid-interaction systems, and off grid PV systems.  ",knowledge,sector-specific,released,Green,high,GRN_e45507ff-c1e2-4e0c-92fb-b6c0e6cb6245
http://data.europa.eu/esco/skill/e4698f9f-bb23-486e-a74a-c8f3a19c3132,GreenSkill,investigate contamination,"Perform tests to investigate the properties of contamination in an area, or on surfaces and materials, in order to identify the cause, its nature, and the extent of the risk and damage.",skill/competence,cross-sector,released,Green,high,GRN_e4698f9f-bb23-486e-a74a-c8f3a19c3132
http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1,GreenSkill,develop environmental remediation strategies,"Develop strategies for the removal of pollution and contaminants from soil, groundwater, surface water, or sediment, taking into account environmental remediation regulations and available technologies.",skill/competence,cross-sector,released,Green,high,GRN_e4ff825c-7376-4135-93cd-3892fd67b7c1
